Date,Open,High,Low,Close,Adj Close,Volume
2023-07-26,738.000000,738.900024,730.400024,732.000000,732.000000,1174015
2023-07-27,735.049988,738.400024,724.400024,729.200012,729.200012,2055123
2023-07-28,731.900024,734.400024,722.849976,725.200012,725.200012,1383577
2023-07-31,716.000000,732.000000,716.000000,729.849976,729.849976,1322632
2023-08-01,730.099976,733.549988,719.099976,721.650024,721.650024,1152184
2023-08-02,720.150024,730.650024,714.000000,725.900024,725.900024,2041223
2023-08-03,728.799988,737.250000,718.650024,728.250000,728.250000,2475873
2023-08-04,737.500000,743.049988,729.400024,738.900024,738.900024,1294794
2023-08-07,729.049988,742.000000,723.099976,725.950012,725.950012,1456816
2023-08-08,725.000000,729.700012,701.400024,720.799988,720.799988,2866317
2023-08-09,725.799988,729.950012,712.099976,717.400024,717.400024,1773008
2023-08-10,717.400024,718.250000,697.099976,701.900024,701.900024,3017173
2023-08-11,704.450012,708.349976,697.099976,704.950012,704.950012,649337
2023-08-14,704.000000,710.799988,699.049988,706.599976,706.599976,635962
2023-08-16,702.000000,708.900024,696.000000,700.700012,700.700012,1513243
2023-08-17,702.000000,707.400024,696.599976,698.400024,698.400024,1814426
2023-08-18,703.450012,719.400024,701.400024,711.049988,711.049988,2034025
2023-08-21,711.099976,716.700012,705.349976,708.849976,708.849976,1704679
2023-08-22,712.250000,729.750000,708.849976,728.500000,728.500000,2220325
2023-08-23,728.450012,737.849976,727.000000,731.250000,731.250000,1329218
2023-08-24,734.000000,748.849976,728.549988,745.799988,745.799988,2556581
2023-08-25,743.849976,752.000000,735.250000,737.549988,737.549988,889001
2023-08-28,738.950012,743.000000,733.950012,738.799988,738.799988,1116902
2023-08-29,738.099976,740.000000,730.000000,731.450012,731.450012,453151
2023-08-30,732.000000,742.500000,725.450012,728.950012,728.950012,1202305
2023-08-31,729.950012,734.950012,707.549988,723.549988,723.549988,5250911
2023-09-01,724.650024,734.200012,719.400024,725.650024,725.650024,1524424
2023-09-04,726.000000,729.000000,713.299988,716.700012,716.700012,1565336
2023-09-05,721.000000,721.000000,714.049988,714.950012,714.950012,1083984
2023-09-06,716.299988,722.900024,712.250000,719.349976,719.349976,2378658
2023-09-07,724.500000,728.000000,720.250000,725.349976,725.349976,604310
2023-09-08,728.500000,736.950012,724.000000,734.900024,734.900024,1387523
2023-09-11,737.000000,741.200012,732.099976,735.099976,735.099976,1172424
2023-09-12,739.000000,739.900024,712.000000,718.450012,718.450012,1588895
2023-09-13,720.150024,730.049988,709.049988,723.450012,723.450012,2418932
2023-09-14,727.200012,744.000000,725.650024,738.750000,738.750000,1248430
2023-09-15,743.950012,745.500000,728.200012,732.500000,732.500000,918800
2023-09-18,730.049988,736.900024,726.000000,729.049988,729.049988,1002996
2023-09-20,727.599976,759.200012,725.250000,755.450012,755.450012,4544074
2023-09-21,756.650024,763.950012,739.250000,742.599976,742.599976,1979595
2023-09-22,745.750000,751.599976,742.150024,744.549988,744.549988,1667979
2023-09-25,744.549988,748.349976,734.200012,742.349976,742.349976,1928986
2023-09-26,743.000000,752.000000,740.599976,750.099976,750.099976,766479
2023-09-27,747.950012,754.900024,744.200012,745.750000,745.750000,869637
2023-09-28,745.750000,747.250000,716.599976,720.400024,720.400024,3968952
2023-09-29,724.200012,730.250000,708.099976,713.500000,713.500000,1456488
2023-10-03,714.799988,714.799988,702.099976,704.799988,704.799988,855484
2023-10-04,704.000000,708.099976,688.000000,703.599976,703.599976,3416610
2023-10-05,702.000000,716.950012,702.000000,714.400024,714.400024,925577
2023-10-06,719.900024,720.000000,712.450012,713.549988,713.549988,718188
2023-10-09,708.000000,717.450012,703.049988,711.000000,711.000000,927404
2023-10-10,715.049988,717.799988,708.750000,715.200012,715.200012,527218
2023-10-11,718.900024,720.700012,712.000000,715.750000,715.750000,1174535
2023-10-12,719.000000,723.000000,715.000000,716.299988,716.299988,691279
2023-10-13,716.299988,720.000000,712.000000,716.950012,716.950012,410117
2023-10-16,716.950012,716.950012,703.150024,709.349976,709.349976,1680941
2023-10-17,714.799988,714.799988,706.000000,706.599976,706.599976,620122
2023-10-18,708.900024,711.599976,702.700012,704.450012,704.450012,1479098
2023-10-19,705.299988,707.150024,697.000000,705.150024,705.150024,603325
2023-10-20,704.500000,707.200012,698.099976,699.799988,699.799988,1167195
2023-10-23,699.200012,711.099976,690.500000,695.450012,695.450012,2223975
2023-10-25,696.150024,709.000000,693.099976,706.250000,706.250000,1877527
2023-10-26,700.000000,707.049988,684.099976,686.549988,686.549988,2065324
2023-10-27,689.950012,699.599976,683.549988,690.099976,690.099976,1251035
2023-10-30,688.000000,688.000000,630.400024,665.950012,665.950012,8750585
2023-10-31,669.900024,685.700012,662.849976,669.099976,669.099976,2598527
2023-11-01,675.000000,676.849976,665.349976,668.650024,668.650024,1608023
2023-11-02,677.799988,677.799988,656.700012,666.750000,666.750000,2091524
2023-11-03,673.599976,673.599976,664.799988,669.250000,669.250000,1200934
2023-11-06,673.000000,680.349976,669.000000,673.950012,673.950012,3301471
2023-11-07,677.150024,679.700012,668.299988,669.900024,669.900024,3384898
2023-11-08,672.950012,676.400024,666.299988,675.349976,675.349976,2274273
2023-11-09,678.099976,699.799988,675.750000,690.549988,690.549988,2062461
2023-11-10,689.799988,700.549988,683.400024,699.250000,699.250000,1514007
2023-11-13,713.099976,732.400024,704.400024,729.750000,729.750000,3927946
2023-11-15,735.200012,740.700012,724.049988,726.549988,726.549988,2347341
2023-11-16,727.799988,733.849976,719.000000,729.599976,729.599976,1478691
2023-11-17,719.000000,737.500000,718.950012,730.200012,730.200012,1167320
2023-11-20,732.799988,744.400024,725.700012,734.150024,734.150024,1905411
2023-11-21,735.000000,740.599976,717.650024,719.799988,719.799988,1022291
2023-11-22,720.000000,723.400024,710.099976,717.099976,717.099976,1502045
2023-11-23,721.900024,725.500000,717.500000,719.299988,719.299988,1613045
2023-11-24,720.000000,726.099976,711.549988,722.200012,722.200012,1619706
2023-11-28,724.549988,742.700012,718.200012,737.150024,737.150024,1521215
2023-11-29,737.799988,750.950012,735.049988,748.250000,748.250000,2345052
2023-11-30,751.000000,754.900024,738.049988,741.400024,741.400024,2292859
2023-12-01,745.000000,751.400024,740.049988,742.450012,742.450012,1178096
2023-12-04,755.000000,756.799988,742.849976,753.750000,753.750000,2867230
2023-12-05,756.000000,767.000000,744.200012,760.950012,760.950012,2286148
2023-12-06,764.950012,764.950012,743.250000,747.500000,747.500000,2383186
2023-12-07,750.000000,752.000000,739.349976,751.000000,751.000000,678386
2023-12-08,752.250000,753.700012,734.250000,740.500000,740.500000,1267997
2023-12-11,744.450012,746.000000,735.750000,739.750000,739.750000,1733049
2023-12-12,742.900024,748.950012,739.450012,741.400024,741.400024,1195849
2023-12-13,742.000000,742.049988,729.000000,735.500000,735.500000,2369489
2023-12-14,740.500000,761.000000,737.000000,760.000000,760.000000,1669614
2023-12-15,760.000000,769.450012,750.099976,758.299988,758.299988,2252891
2023-12-18,758.250000,758.250000,743.000000,748.650024,748.650024,1843431
2023-12-19,749.549988,751.599976,730.049988,731.299988,731.299988,1743062
2023-12-20,737.400024,772.150024,734.900024,760.049988,760.049988,5717729
2023-12-21,750.000000,773.000000,743.500000,771.299988,771.299988,2313825
2023-12-22,774.000000,785.799988,758.000000,765.450012,765.450012,2822166
2023-12-26,768.599976,772.299988,762.200012,769.549988,769.549988,847143
2023-12-27,774.900024,780.000000,768.000000,774.599976,774.599976,1065904
2023-12-28,779.000000,798.849976,768.049988,788.650024,788.650024,3280996
2023-12-29,790.000000,794.950012,775.599976,787.400024,787.400024,1424964
2024-01-01,790.900024,790.900024,779.000000,786.000000,786.000000,1258532
2024-01-02,786.000000,788.000000,761.599976,766.849976,766.849976,2202630
2024-01-03,766.849976,774.150024,754.000000,770.349976,770.349976,2031856
2024-01-04,778.000000,804.150024,745.049988,797.349976,797.349976,2624482
2024-01-05,805.000000,809.700012,791.549988,801.049988,801.049988,2341793
2024-01-08,794.000000,813.200012,792.000000,801.700012,801.700012,2497633
2024-01-09,813.400024,813.400024,775.000000,777.299988,777.299988,2705036
2024-01-10,770.450012,781.450012,764.400024,772.450012,772.450012,2832401
2024-01-11,780.000000,786.900024,772.750000,776.599976,776.599976,922879
2024-01-12,783.000000,791.000000,772.000000,788.349976,788.349976,1336781
2024-01-15,790.799988,792.000000,770.049988,772.049988,772.049988,1416880
2024-01-16,772.049988,781.900024,770.750000,775.549988,775.549988,1357631
2024-01-17,759.950012,783.950012,744.200012,757.400024,757.400024,5351653
2024-01-18,754.349976,758.750000,732.849976,734.099976,734.099976,2679347
2024-01-19,740.000000,746.150024,724.500000,730.549988,730.549988,4468871
2024-01-23,755.000000,758.000000,709.049988,716.500000,716.500000,3081087
2024-01-24,716.500000,739.000000,709.049988,737.250000,737.250000,2550245
2024-01-25,740.000000,741.450012,703.200012,707.849976,707.849976,5475393
2024-01-29,670.000000,670.000000,624.049988,626.349976,626.349976,21666348
2024-01-30,630.000000,631.849976,613.500000,625.250000,625.250000,7443243
2024-01-31,628.000000,640.450012,620.799988,636.599976,636.599976,5579390
2024-02-01,639.849976,644.000000,632.299988,634.950012,634.950012,2006355
2024-02-02,638.750000,645.700012,627.599976,629.000000,629.000000,2688173
2024-02-05,628.950012,630.000000,616.700012,622.599976,622.599976,5678989
2024-02-06,622.599976,622.599976,613.000000,616.500000,616.500000,1713489
2024-02-07,620.400024,623.450012,612.099976,618.900024,618.900024,2773694
2024-02-08,621.000000,625.799988,594.000000,595.599976,595.599976,3862384
2024-02-09,600.000000,605.750000,592.250000,603.900024,603.900024,2343195
2024-02-12,608.000000,609.450012,585.500000,594.700012,594.700012,5184975
2024-02-13,600.000000,602.450012,587.349976,593.799988,593.799988,3185544
2024-02-14,589.950012,594.750000,580.200012,590.750000,590.750000,4560881
2024-02-15,595.000000,595.000000,580.450012,581.900024,581.900024,2107954
2024-02-16,582.099976,585.849976,579.000000,581.750000,581.750000,2145814
2024-02-19,584.500000,603.900024,581.700012,599.349976,599.349976,4840679
2024-02-20,602.400024,610.400024,597.849976,599.099976,599.099976,2935294
2024-02-21,602.549988,602.549988,584.400024,588.150024,588.150024,3176517
2024-02-22,588.549988,594.000000,583.599976,592.500000,592.500000,2315282
2024-02-23,596.450012,606.950012,593.400024,599.950012,599.950012,3450186
2024-02-26,599.950012,603.900024,583.849976,586.200012,586.200012,6638312
2024-02-27,588.450012,595.700012,586.299988,590.400024,590.400024,1683135
2024-02-28,594.000000,594.000000,567.799988,571.150024,571.150024,3000799
2024-02-29,573.900024,576.450012,564.450012,569.849976,569.849976,3314480
2024-03-01,574.400024,579.799988,570.450012,575.549988,575.549988,1665391
2024-03-04,578.049988,583.900024,575.950012,580.099976,580.099976,3884607
2024-03-05,589.400024,590.000000,571.000000,571.750000,571.750000,2733333
2024-03-06,575.349976,578.200012,564.450012,566.799988,566.799988,3655651
2024-03-07,570.000000,575.950012,565.500000,571.250000,571.250000,2332771
2024-03-11,572.000000,585.349976,569.299988,584.200012,584.200012,4579646
2024-03-12,586.799988,590.849976,574.650024,576.049988,576.049988,2657472
2024-03-13,578.000000,586.450012,570.900024,576.900024,576.900024,4609989
2024-03-14,573.000000,587.849976,569.000000,583.950012,583.950012,2141385
2024-03-15,null,null,null,null,null,null
2024-03-18,581.900024,583.750000,567.700012,569.849976,569.849976,3332799
2024-03-19,576.500000,582.400024,558.049988,560.150024,560.150024,3113350
2024-03-20,562.200012,568.500000,553.700012,559.900024,559.900024,5079488
2024-03-21,568.400024,571.900024,563.549988,565.950012,565.950012,2026437
2024-03-22,564.000000,568.900024,561.250000,564.250000,564.250000,2314067
2024-03-26,564.250000,568.799988,561.700012,563.000000,563.000000,1569118
